RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023
102001,0,United States,country,,111694.1329,111884.6864,112120.9407,112628.1656,113211.8052,113837.3788,114499.2272,115215.134,115960.9998,116711.1559,117458.9558,118207.2546,118896.2749,119501.6204,120081.1221,120702.3921,121374.5849,122067.1908,122781.0431,123527.5781,124280.3731,125029.7412,125727.6275,126381.4587,126960.4278,127513.5462,128076.399,128685.6787,129358.7495,130089.5372,130892.0706,131749.6437,132617.9867,133486.5938,134313.4316,135117.4509,135843.7981,136536.8729,137226.7139,137977.699,138806.8559,139672.5435,140586.4779,141562.2199,142596.8791,143643.2128,144611.9901,145521.362,146386.4869,147312.3685,148334.428,149475.1694,150758.5892,152153.9255,153661.1279,155189.2274,156696.9142,158140.5324,159498.0871,160834.3055,162127.6843,163441.9272,164792.3029,166309.7624,167920.8321,169612.8451,171316.3085,173039.2182,174732.6747,176338.8697,177811.3096,179144.1903,180284.8674,181345.8147,182413.2123,183557.3536,184687.7418,185691.1484,186489.2689,187115.9268,187541.9059,187858.9915,188039.6409,188162.6084,188227.9233,188294.4928,188354.2071,188419.3398,188382.894,188195.5832,187805.8489,187336.4011,186766.619,186149.3975,185399.9132,184602.2376,183678.6419,182660.1359,181512.8993,180274.655,178980.3954,177612.1834,176147.5779,174515.0047,172860.8932,171247.0505,169664.6263,168093.5193,166556.4808,165246.3368,164046.694,162918.8728,161778.1979,160703.1299,159731.7209,158834.4247,158009.8652,157334.6971,156956.9524,156790.3898,156740.6175,156685.7363,156695.7897,156803.9497,156878.3562,156774.309,156315.2005,155621.1725,154750.266,153846.2678,152925.4518,152062.4092,151260.7367,150514.4282,149807.2409,149068.297,148298.2369,147543.414,146913.345,146385.8341,145936.9058,145490.4208,145105.5796,144769.7995,144565.4485,144558.8676,144778.7225,145151.7208,145602.0439,146126.4277,146689.3675,147174.3723,147718.4389,148305.4593,149006.2256,149749.0738,150566.802,151423.0881,152292.4754,153255.7088,154391.9823,155666.373,156827.2788,157967.7632,159003.7486,160164.4741,161127.4468,162021.7507,162819.7668,163665.2309,164530.996,165379.6106,166338.193,167182.0681,168006.7252,168643.9678,169247.1494,169672.9745,170222.4827,170888.1805,171695.9145,172509.4958,173331.3988,174228.3363,175208.4243,176162.0531,177141.4832,178168.5622,179311.2215,180516.5911,181609.3152,182688.0428,183843.6371,184989.3814,185849.4132,186623.9549,187406.7835,188336.6983,189070.6375,189767.3043,190527.5774,191444.5777,192444.9477,193509.0658,194589.0691,195721.6263,196888.0618,198159.6633,199304.2661,200375.6387,201284.9229,202205.3157,203171.2572,204262.716,205430.7103,206633.9408,207833.0071,209002.0203,210356.5887,211594.1984,212812.0749,213735.7031,214878.6257,215972.8744,217063.9296,217830.9721,218599.9425,219421.6743,220414.9506,221561.2049,222771.675,223857.6644,224688.245,225439.8223,226146.1891,226920.2949,227605.7741,228518.4537,229720.337,231110.4258,232607.6418,234096.0631,235669.6077,237047.2892,237865.2344,238385.3226,239194.9178,240920.9653,243766.9653,247189.7153,251039.6363,254785.1887,258434.693,262178.9442,266062.2357,270259.2776,274867.3882,279811.1047,284224.0081,287338.1343,289212.9562,291042.9258,293566.9576,296710.6217,301201.0224,306645.9793,313056.1168,319356.2444,324925.7905,329543.8149,331991.3216,332443.532,331318.0061,330230.089,329318.245,328203.602,327494.6417,327390.0755
394913,1,"New York, NY",msa,NY,190238.1118,191044.6387,191855.2143,193495.14,195184.92,197058.7914,199111.1257,201304.6441,203549.0189,205785.4553,207948.5314,209990.9664,211934.1624,213921.1617,215840.3086,217776.7042,219683.1024,221744.8201,223854.1617,226124.2925,228471.0483,231002.3662,233443.7975,235795.5598,238123.7543,240376.5331,242530.0947,244585.8201,246715.7113,249119.2683,251786.0618,254994.4433,258490.4472,262066.4614,265401.666,268690.0243,271969.3542,275230.1928,278586.8623,281771.7415,284977.5017,288116.3268,291384.7019,294655.5643,297763.5645,300695.079,303441.2432,306074.0298,308891.9887,311700.611,314598.0242,317402.1774,320598.5998,324134.2351,328072.1233,332146.862,336334.2824,340536.8215,344569.1058,348320.8379,351833.8454,355249.9258,358699.2324,362655.7807,366951.9528,371314.7932,375433.1313,379495.5154,383613.6579,387787.218,391617.2463,395292.8135,398567.8739,401845.1527,404692.9442,407275.094,409484.0357,411509.1853,412994.7857,413774.0874,413781.7496,413069.572,411862.1027,410338.043,408877.6227,407755.0525,407494.4727,407271.9661,407069.1102,406082.275,404696.0461,403193.0908,401508.5468,400241.0762,398947.624,397710.3458,396547.5562,395295.2983,393716.0395,391921.7408,389403.8349,386825.4711,383995.6631,381353.9394,378622.8198,375669.1527,372579.1133,369657.6382,366640.3963,363702.7396,360806.2541,358074.0896,355732.2402,353460.0675,351309.9622,349049.5621,347187.8163,345736.7285,344806.2373,344264.3377,344089.001,344243.3768,344230.7028,344228.8119,344061.0093,344328.8353,344606.9094,344723.6007,344267.5126,343184.1974,341742.5321,340033.8316,338719.2719,337648.7965,336922.5683,335962.8468,334932.4323,333566.443,332162.1118,330629.8898,329105.3359,327567.146,325952.2991,324467.6468,323115.093,322293.5903,322285.1388,322877.1443,323762.6989,324296.1524,324633.9595,324681.7474,325023.7623,325054.528,325003.4607,324722.5458,325173.6414,326029.0475,327066.3718,328094.3022,329315.3855,330850.1157,332451.1983,334296.5873,336185.2465,337902.536,338932.6327,339534.8068,340486.9199,342090.4342,344401.5073,346972.0442,349486.0364,351234.8237,352210.6452,352784.3567,353668.8568,354518.8668,355423.5524,355875.4421,356348.6959,356762.7624,357476.2468,358275.284,359521.481,360756.9794,362145.8402,363934.8069,366456.7686,369172.1756,371446.7999,373318.2001,374885.5947,376225.0169,376998.2162,377974.4766,379187.2483,380743.7928,381992.3245,382718.4548,383261.8352,384051.6441,385419.7731,387534.8342,389720.2658,391902.0566,393948.7838,396473.3842,398932.4028,401117.3386,402853.1595,404534.4315,406290.7103,409184.9763,412824.7558,416943.8587,419981.6449,422057.0615,424051.9668,426282.2495,429299.0936,432129.3718,435158.9342,437613.1243,439501.5871,440458.7395,441317.8153,442161.4334,443767.4295,446048.8172,448981.9068,451981.3908,454190.0091,456127.6762,457475.6683,458660.7324,459187.1281,459833.1095,460927.4906,462478.201,464925.6945,467691.2267,470999.205,474123.9727,476540.6298,477300.182,476949.4488,477144.6327,479701.6905,483957.6022,489616.8866,496175.9216,502666.1803,509490.2961,515806.1247,522284.9095,528509.5931,534345.123,539187.8463,542390.5378,544557.3681,546927.1106,550339.3837,554131.3109,558477.313,563317.3504,569656.0599,576424.1477,583449.2479,590042.357,594486.1938,595933.3471,594329.3291,592293.5899,590607.2566,588401.0519,588200.0228,588633.773
753899,2,"Los Angeles, CA",msa,CA,235202.5118,236091.3295,237252.8734,239581.7762,242118.2567,244644.8517,247222.5727,249755.1015,252125.6513,254237.8912,256216.4524,258208.1132,259635.7226,261169.7305,262895.4506,265477.098,268173.859,270744.6081,273324.9276,275846.6565,278369.8083,280818.0281,283062.149,285322.7208,287095.0577,289150.9196,291689.9965,295173.2791,299199.7976,303455.5897,308531.6738,313860.3739,319262.7237,324209.8677,329053.5591,333806.3965,337799.8399,341515.7659,345506.0895,350181.7638,355776.4492,360773.995,366554.6256,372615.6861,379526.0337,385734.2747,391665.3017,397470.9746,403804.2756,410984.1857,419261.5065,429007.2985,440602.1934,452641.4587,463877.3845,473469.0572,482496.6956,491185.2897,497760.887,503826.037,509065.2486,515596.2591,522806.3883,530598.5039,538190.8181,545366.3614,553371.0422,562091.4221,571199.3769,580460.2846,587673.6762,594497.7021,600293.9022,605699.3362,610594.5844,614964.958,619725.3574,623706.8437,625560.3036,627135.4818,626458.9302,626480.2713,625671.0361,625405.8774,625394.5305,625086.5192,624127.3951,622290.6673,619005.1847,615484.5719,609968.9624,603699.0295,596198.5821,588757.6001,582611.049,575804.2184,569214.4386,560427.7679,550427.9387,537587.8228,523601.5845,510022.0366,497445.441,486324.4004,477791.4732,470057.1166,462108.5293,452305.8129,444021.4453,438616.1753,434834.617,431604.6887,428461.2269,424932.3839,422093.2746,420077.1185,419605.2442,420036.0165,422386.1954,426523.405,429110.0338,429536.7836,429864.7412,432113.095,435305.6342,435714.9567,433991.5641,430312.952,426445.5979,422526.2454,418856.2849,416887.8479,415818.7614,415768.6757,414530.9819,412926.5427,408940.9659,406816.4061,405319.1248,403569.4982,400068.5278,396259.2229,394876.7827,394719.2949,394268.1169,392744.8444,390321.6399,388230.829,387372.9449,387937.26,390057.5531,394507.0032,400741.6365,408045.1033,415554.5883,422933.7213,428777.1068,432616.7326,434914.7089,438227.6154,443805.8327,451169.0753,459260.6162,467601.24,476468.8326,485362.8455,492898.2524,498933.1013,502200.0392,503831.6392,504684.7528,506736.4535,509277.7381,511506.4478,513485.4641,516218.0339,520994.0432,526630.7242,532732.2443,538027.8222,541975.0123,544353.3449,545340.847,545888.2234,546736.4929,548159.7851,548911.8215,547479.5058,543964.4133,539733.8196,535321.646,531363.9123,533588.7447,542278.9241,554273.5657,563246.8552,568652.6434,573075.571,573406.7608,569526.4181,562421.8518,557361.4126,556164.9734,558089.3092,565491.8534,576095.2698,588190.0808,596878.1757,602879.582,607510.6451,608413.8321,608218.5251,607927.1642,611490.4709,615833.2048,621127.7374,628170.952,636785.925,644990.4882,651169.5349,656124.4388,659811.5181,663433.0666,668994.2703,676469.0156,684621.285,690310.6995,693180.4194,690622.6806,684274.9447,676852.5045,672404.7528,670392.7326,669564.9393,670805.653,675004.883,681705.2984,688830.2112,695305.61,701068.0191,704559.584,706569.1248,708105.9223,709766.1618,709162.5411,706267.1795,706113.7795,711683.3225,723124.6226,736528.8371,751223.3992,765460.7575,775143.2841,781034.5968,784132.0391,790618.6697,799923.9667,811488.3598,823229.3029,832318.9264,839510.7678,846463.8885,855307.0838,865922.1229,878898.7689,894557.0707,912398.5385,928645.7804,941418.1952,948567.7643,950466.0523,947101.0661,941176.8775,935928.4263,932244.1743,927695.9218,917648.0055,905846.5191
394463,3,"Chicago, IL",msa,IL,142906.6174,143047.613,143303.4899,143946.9957,144711.9438,145568.3626,146471.5796,147719.3601,149178.1905,150869.4277,152162.5551,153228.1459,153987.1948,154742.5244,155533.1007,156385.4115,157409.7728,158477.126,159507.7085,160752.0832,162142.4183,163802.9695,165040.1825,165996.5534,166603.1025,167346.6776,168223.0955,169071.9732,169987.6509,170920.4582,172042.0896,173439.7566,174954.5214,176585.0715,177697.0131,178691.5493,179468.9087,180459.1513,181407.9626,182498.2249,183518.6838,184499.8818,185383.0656,186601.7591,188085.1313,189737.1026,191027.5785,192057.2485,193002.2846,194013.9442,195035.3787,196200.7606,197501.9816,199042.0092,200512.507,202164.2309,203767.1525,205531.9013,207039.3086,208528.4362,209790.2543,211214.6864,212646.7241,214235.2945,215871.0981,217568.5395,219175.2989,220879.1845,222750.504,224801.8014,226433.3485,227832.8427,228991.3278,230262.861,231576.7969,232775.7791,234007.9926,234875.2992,235539.5149,236002.0576,236364.3312,236637.7631,236878.7379,237226.5948,237770.8417,238348.822,238821.2967,239002.237,238930.6674,238651.7232,238203.2775,237666.8179,236854.723,235964.4327,235073.3692,234075.6038,233042.4762,231034.3791,230134.8838,228396.9116,227789.4311,225727.0837,224416.5165,221948.983,219876.4355,217028.6969,214345.4767,211177.3326,207638.0581,204825.5939,202078.8106,200479.5726,198558.8126,197083.5411,195537.1608,194122.2996,192157.5926,190284.0632,188452.6584,187536.892,186639.371,186274.9988,185333.3033,185481.1412,185092.4276,185486.619,184104.3166,182909.1578,180951.298,179391.9834,177190.0986,175057.7113,173112.1601,171581.4358,170531.1248,169313.1185,168528.9884,167431.7343,166865.5386,165923.3706,165008.9896,163305.1893,161967.5315,160227.75,159114.4257,157927.6062,157288.7013,156751.3955,156318.8818,156263.1393,156445.1662,156616.5906,156734.6442,156706.1117,156557.1334,156575.6248,157013.5162,158115.3175,159310.8145,160851.6611,162196.4878,163848.5193,165290.2508,166951.9627,168491.8848,170275.6093,171980.3627,173670.4754,175010.7792,176287.9942,177452.654,178561.4529,179753.9056,180751.1227,181724.2377,182416.1991,182992.7362,183449.2363,183951.5852,184483.718,184964.8295,185255.8996,185750.8568,186283.2881,187182.495,187936.3429,188767.0869,189499.5783,190378.6213,191528.5128,192697.4181,193886.0074,195025.4493,196176.2983,196911.3735,197582.9404,198159.0882,198884.4655,199349.7182,199827.7579,200363.4069,201208.5672,202138.0727,203326.9727,204590.4234,206006.0365,207620.1984,209035.9124,210182.0495,210665.4848,210936.119,211145.7514,211822.9525,212792.1899,213990.5734,215282.6102,216728.9299,218116.8484,219618.6701,220729.7427,221616.2938,221789.3782,221897.2117,221855.5959,221958.6299,222188.7757,222616.1892,223323.8905,224303.5799,225604.0428,226901.9054,227995.7667,228577.981,228915.5489,228834.4028,228707.0745,228352.6114,228301.4664,228552.4309,229191.5473,230376.6148,231851.1729,233467.9212,234583.1287,234909.8224,234671.8935,234423.053,234933.7076,236675.4662,239306.5534,242538.0994,245782.0852,248992.4974,252430.1792,255982.7508,259465.6655,262771.9259,265983.7893,268850.0742,270846.1752,271788.4707,272464.1448,273523.7621,275285.0567,278013.9927,281798.8185,286471.9354,291070.966,294425.5233,296769.2653,297432.2948,296843.06,295100.1445,293713.3141,292926.3206,292268.3833,292620.5464,293561.8037
394514,4,"Dallas, TX",msa,TX,128798.4166,128862.6421,128940.0056,129129.4703,129366.1476,129602.0472,129844.3167,130206.6213,130645.8661,131120.8012,131564.0742,131994.5688,132225.6388,132044.2591,131773.1094,131622.333,131735.565,131841.7522,131948.9886,132212.7934,132455.7303,132645.331,132697.0118,132779.2471,132870.1548,133077.7935,133389.1045,133880.6305,134396.1115,135048.543,135693.7534,136357.1446,136883.0716,137304.2296,137663.87,137989.9557,138240.998,138384.8639,138532.0078,138727.2084,138935.4451,139162.0284,139300.591,139479.9143,139660.2628,139878.4826,140049.4816,140077.0857,140538.8008,141634.326,,145418.7997,146734.8134,147433.3919,147804.4775,148234.4775,148642.6484,149039.1202,149324.2981,149537.509,150045.678,150382.3773,150658.0514,150811.8686,151144.4366,151580.4167,151908.8297,152248.5855,152599.6058,152718.22,152829.7083,152770.8609,152732.3574,152839.3595,153020.4745,153476.6517,154058.3257,154695.9356,155146.2184,155397.2637,155662.0613,156275.2275,156799.5445,157322.3437,157230.3965,156877.0061,156394.2951,156364.7041,156655.734,157051.3537,157442.1886,157863.1379,158414.8824,158832.0403,159103.3358,159303.1127,158703.9658,157664.0297,156246.4912,155395.7184,154831.8085,154475.3031,154278.913,153842.4478,153116.3028,152141.7891,151287.9465,150662.7732,150200.4724,150089.9863,150134.5919,150324.2846,150486.1252,150503.3463,150553.4999,150424.0626,150380.5085,150313.0744,150659.3522,151042.6448,151144.5938,151001.2868,150776.0204,150925.2431,151048.2104,151134.7002,150791.5098,150141.0049,149248.0105,148380.1799,147498.4652,146891.5296,146431.0481,145944.7973,145432.4473,144765.2534,144281.1204,143748.2655,143554.7359,143415.4349,143440.165,143372.2538,143249.9598,142952.8102,142676.962,142841.6872,143314.6976,144003.2222,144667.6546,145475.8398,146338.7677,147040.0352,147725.5088,148490.2226,149364.1472,150125.4988,150913.7105,151785.26,152694.1108,153542.3298,154542.6863,155846.6023,157175.5919,158342.2322,159333.2691,160441.9713,161574.2119,162723.175,163898.0347,165094.369,166248.2795,167217.821,168244.1229,169374.9296,170724.3097,171955.9372,173098.5383,174014.8141,175183.657,176418.5375,177878.3243,179397.0654,180906.2654,182356.4503,183924.2931,185650.7123,187585.5497,189508.6429,191527.7286,193533.5649,195497.0977,197418.2577,199439.8556,201519.3366,203331.1511,205080.3449,206665.3558,208313.2941,209749.8675,211143.38,212723.4369,214446.9808,216395.2318,218262.8636,220144.5271,221931.505,223847.5324,225866.7825,227706.6702,229333.9435,230586.8764,231826.9431,233157.5047,234696.5175,236389.1009,238234.1079,240118.7157,241919.2614,243662.4717,245225.5939,246715.998,247795.7358,248909.4504,249736.8204,250472.6699,250896.1977,251370.0717,252061.138,252996.7004,254049.356,255010.0577,255623.0819,255975.3134,256190.9354,256398.1766,256716.6578,257149.8496,257878.7051,258884.8017,260117.9739,261672.98,263256.1942,264783.6859,265655.1685,265770.7977,265694.7358,266171.9659,267686.5346,270236.4556,273386.1956,277061.6262,280783.6076,284741.9376,288713.0575,292831.6273,297078.7675,301924.0411,307086.4377,311950.7499,315937.6959,319225.3983,322753.0193,327115.794,332147.6262,339025.4618,347211.232,356274.9106,364555.6395,371412.2793,376910.2369,379652.1678,379665.3681,377714.073,375657.4981,373767.6369,371249.7136,368653.1708,366570.9296
394692,5,"Houston, TX",msa,TX,118440.8597,118457.2318,118369.2566,118417.3846,118462.1616,118645.5429,118809.8824,119080.8698,119437.6821,119747.658,120218.3722,120703.699,120936.4424,120883.1074,120472.3875,120222.4796,120147.7741,120271.5328,120443.7646,120452.4397,120555.9024,120714.8023,120942.4209,121101.3552,121174.3803,121253.014,121567.8572,122084.8767,122668.3279,123196.1339,123711.4157,124326.9306,124897.1587,125380.9057,125732.9671,126021.3869,126297.4838,126517.9254,126781.6063,127035.3849,127307.5801,127545.7905,127790.8224,128055.6416,128273.5458,128501.5213,128703.0732,128939.0617,129261.6619,129991.4835,131280.9154,132521.4397,133759.4266,134414.9164,135298.2652,135963.7979,136779.4958,137508.6347,138218.1765,138980.5934,139636.513,140232.6121,140680.9189,141081.795,141314.429,141550.5442,141696.1289,141775.513,141776.8011,141737.8937,141870.6467,141983.7079,142094.7758,142044.0198,142105.4586,142319.4831,142819.9152,143316.9644,143856.0312,144392.487,145008.2488,145717.8512,146373.2633,147077.0439,147522.1902,147640.8247,147491.5388,147559.6399,147902.6374,148470.6186,148905.5259,149369.0878,149736.9019,150097.7345,150360.9901,150646.9479,150441.9305,150061.5143,149553.1724,149360.0779,149121.1251,148829.6251,148550.3388,148065.8295,147407.0382,146729.7155,145954.5778,145130.7999,144279.3745,143947.3424,143856.6828,143960.5673,144124.1363,144471.9326,144942.1914,145193.4706,145155.0248,144860.1745,144794.706,144940.716,145035.9965,145146.6759,145401.3763,145835.3711,146181.9245,146148.3392,145587.5064,144568.3967,143557.0209,142742.24,142193.9724,141720.0679,141242.3681,140684.9418,139929.7666,139238.8864,138661.0833,138276.1489,138072.4052,137993.5398,137876.2712,137671.085,137054.6468,136509.8916,136260.0661,136471.3069,136711.0087,136828.3726,136859.7787,137065.5252,137414.8321,137846.2691,138209.8533,138488.7954,138826.9776,139149.1911,139575.6147,140166.8265,141051.1791,142040.1096,143198.3795,144544.7313,145958.7647,147399.5216,148648.7841,150042.8277,151371.1231,152741.0573,154094.0313,155551.3323,157099.9025,158543.6715,159988.0297,161349.0914,162915.3918,164477.9555,166011.5974,167341.4812,168848.3039,170448.4146,172241.606,173910.7889,175558.1858,177043.2375,178478.2737,179835.1989,181161.7385,182478.1923,183715.8109,184894.0998,185941.7587,187001.8717,188146.5935,189187.0135,189849.3693,190401.3317,190978.5295,191704.8452,192202.0347,192595.9036,193136.1691,193824.3589,194702.189,195496.5499,196162.2107,196595.1002,197150.9526,197933.26,198651.8809,199291.8582,199671.0548,200146.7751,200610.6825,201291.2456,202049.8001,202869.7692,203597.3905,204150.1484,204901.4863,205722.1335,206754.9886,207619.4281,208585.6912,209397.2393,210200.3783,210872.3408,211628.7736,212439.5701,213285.1657,214161.7195,215018.2479,215674.6354,216169.4179,216515.14,216875.252,217298.9852,217814.4749,218471.726,219346.9659,220291.3776,221300.6067,222227.7584,223150.8091,223743.5557,223811.5296,223826.5941,224281.4334,225475.4522,227249.9798,229390.586,231996.4083,234632.0948,237437.4714,240327.1714,243540.1649,246995.6929,250867.6479,255026.4803,258894.5768,262003.9156,264439.5929,267071.6844,270324.3891,273966.3115,278554.9677,283696.655,289379.5526,294622.0333,299262.4164,303337.1959,306089.3204,307187.708,306926.3066,306281.5871,305577.4813,304179.1448,302529.127,301308.4133
395209,6,"Washington, DC",msa,VA,182950.88,183115.166,183395.9004,184036.6295,184996.4821,186162.0814,187607.1895,189232.3707,190895.6445,192571.917,194214.2152,196015.2994,197628.8683,199052.0544,200498.3226,202306.7935,204453.1614,206736.0485,209082.9523,211494.0851,213854.7696,216100.0827,218309.5416,220489.9234,222441.8276,224233.35,226099.3243,228370.3334,231045.5972,234026.0614,237283.8804,240715.4156,244040.0736,247100.2547,249804.2749,252376.2635,254618.1341,257025.1296,259589.6548,262539.4866,265599.6993,268844.9152,272255.13,275662.6836,279095.7924,282529.0751,285818.1456,288872.1092,291632.7744,294752.7125,298309.8273,302731.1171,307976.3958,314067.4154,321072.7402,328251.3764,335428.0564,341475.6893,346662.7441,351590.3438,356935.3925,362300.4951,367862.0641,374323.5353,382007.4994,389954.958,397565.2149,404362.6259,410839.1479,416678.8648,421539.4841,425843.0567,429488.7662,433085.4987,436699.6231,439998.9903,442697.0847,444206.9007,444987.7306,444918.0422,443356.1804,440720.4046,438254.0992,436517.3224,435092.5572,433694.9092,432376.4249,431571.3906,430442.1285,428245.8259,425184.0697,421722.8855,418625.5234,415146.133,411423.7584,407151.3211,402931.8555,398455.8789,393382.9899,387833.0106,381577.4078,375541.4025,369439.2789,363637.7682,357679.1508,352168.147,347322.3219,343230.6154,339049.3188,334951.8315,331073.8346,327768.1992,325561.2186,324009.6995,322760.3718,321285.9052,319579.5891,318362.0274,318041.3217,318846.7717,320339.529,321425.1964,322643.607,323947.07,325577.1034,326244.7583,325842.7418,324606.6853,323385.375,322290.2929,321048.4152,319964.956,319326.7103,319634.5346,320002.948,320278.4073,319838.7852,319509.6693,318739.1024,317933.7747,316698.2825,315647.392,315379.0108,315469.4417,315774.3831,316392.3182,317592.7662,319573.0938,321457.7293,323610.6065,325468.037,327583.5139,330008.3303,332726.1559,335464.3686,337599.5332,339526.9362,341477.1094,343373.5336,345417.0482,347560.2233,350234.6158,352744.7631,355185.2222,357584.5609,360225.8145,362767.385,364956.8772,366682.067,368247.8584,369819.1664,371626.4565,373088.042,374114.0392,374537.4795,374742.6902,375334.6147,376088.3698,377026.7024,377532.0384,378157.5936,379005.0237,380047.1108,380610.5455,380836.1466,380953.8162,381475.8593,382250.6933,383425.7927,384899.1526,386427.5179,387803.6607,389313.5754,390545.0271,391101.5056,391024.9018,390894.0535,391142.9216,391411.1687,391589.1244,391922.2288,393051.0975,394874.0185,397111.4113,399165.2636,401242.0133,403122.1126,404770.5614,405641.5788,405966.7393,405937.8056,406220.3362,407147.7279,408621.8171,410284.28,412111.0982,414000.044,415749.1523,417437.6588,418642.8919,419820.2101,420395.0978,421468.1077,422487.5695,423740.8861,424712.272,425668.6589,426595.2012,427547.3187,428995.6611,431061.7712,433316.9758,434766.3074,435535.6399,435883.7886,436454.793,437049.6229,438096.2098,439623.4181,441730.3848,444328.2146,447192.347,450176.5543,452742.3561,454130.1341,454572.2095,455271.2577,457764.9204,462442.9521,468399.6233,474902.1062,481058.0421,486689.8704,492365.4944,498507.6445,505290.2173,512232.2938,518384.2187,522155.0672,523472.918,522873.6635,522767.9526,523696.8595,526130.73,530627.5464,537480.3634,546356.3053,554962.5963,561866.7454,565674.6938,565545.7586,562136.7784,557390.337,554198.9889,552552.3066,551238.0656,550263.6702,549838.3331
